pvs_id,context,subject,rating
TR04_SRC417_HRC93,mobile,S8,3
TR04_SRC214_HRC94,mobile,S8,3
TR04_SRC220_HRC94,mobile,S8,4
TR04_SRC419_HRC94,mobile,S8,3
TR04_SRC120_HRC95,mobile,S8,4
TR04_SRC205_HRC95,mobile,S8,4
TR04_SRC212_HRC95,mobile,S8,3
TR04_SRC204_HRC96,mobile,S8,2
TR04_SRC206_HRC96,mobile,S8,3
TR04_SRC208_HRC96,mobile,S8,3
TR06_SRC01_HRC01,mobile,S8,5
TR06_SRC02_HRC01,mobile,S8,4
TR06_SRC03_HRC02,mobile,S8,2
TR06_SRC04_HRC02,mobile,S8,2
TR06_SRC05_HRC03,mobile,S8,1
TR06_SRC06_HRC03,mobile,S8,2
TR06_SRC07_HRC04,mobile,S8,4
TR06_SRC08_HRC04,mobile,S8,4
TR06_SRC09_HRC14,mobile,S8,4
TR06_SRC10_HRC16,mobile,S8,2
TR06_SRC11_HRC12,mobile,S8,3
TR06_SRC13_HRC13,mobile,S8,2
TR06_SRC14_HRC17,mobile,S8,4
TR06_SRC15_HRC12,mobile,S8,5
TR06_SRC16_HRC17,mobile,S8,3
TR06_SRC17_HRC13,mobile,S8,2
TR06_SRC18_HRC15,mobile,S8,3
TR06_SRC19_HRC18,mobile,S8,3
TR06_SRC20_HRC18,mobile,S8,2
TR06_SRC21_HRC15,mobile,S8,2
TR06_SRC31_HRC14,mobile,S8,3
TR06_SRC32_HRC16,mobile,S8,2
TR04_SRC001_HRC01,pc,S9,5
TR04_SRC002_HRC01,pc,S9,4
TR04_SRC109_HRC01,pc,S9,4
TR04_SRC003_HRC02,pc,S9,1
TR04_SRC004_HRC02,pc,S9,1
TR04_SRC218_HRC02,pc,S9,1
TR04_SRC200_HRC03,pc,S9,1
TR04_SRC203_HRC03,pc,S9,1
TR04_SRC230_HRC03,pc,S9,1
TR04_SRC103_HRC80,pc,S9,2
TR04_SRC118_HRC80,pc,S9,2
TR04_SRC226_HRC80,pc,S9,2
TR04_SRC201_HRC81,pc,S9,2
TR04_SRC216_HRC81,pc,S9,2
TR04_SRC217_HRC81,pc,S9,4
TR04_SRC227_HRC82,pc,S9,1
TR04_SRC228_HRC82,pc,S9,1
TR04_SRC408_HRC82,pc,S9,1
TR04_SRC112_HRC83,pc,S9,3
TR04_SRC321_HRC83,pc,S9,4
TR04_SRC400_HRC83,pc,S9,5
TR04_SRC222_HRC84,pc,S9,1
TR04_SRC223_HRC84,pc,S9,1
TR04_SRC315_HRC84,pc,S9,1
TR04_SRC221_HRC85,pc,S9,3
TR04_SRC225_HRC85,pc,S9,4
TR04_SRC409_HRC85,pc,S9,2
TR04_SRC213_HRC86,pc,S9,4
TR04_SRC219_HRC86,pc,S9,3
TR04_SRC318_HRC86,pc,S9,5
TR04_SRC129_HRC87,pc,S9,4
TR04_SRC209_HRC87,pc,S9,4
TR04_SRC412_HRC87,pc,S9,3
TR04_SRC104_HRC88,pc,S9,4
TR04_SRC317_HRC88,pc,S9,5
TR04_SRC325_HRC88,pc,S9,5
TR04_SRC232_HRC89,pc,S9,1
TR04_SRC308_HRC89,pc,S9,3
TR04_SRC320_HRC89,pc,S9,5
TR04_SRC229_HRC90,pc,S9,4
TR04_SRC305_HRC90,pc,S9,3
TR04_SRC416_HRC90,pc,S9,3
TR04_SRC211_HRC91,pc,S9,3
TR04_SRC231_HRC91,pc,S9,2
TR04_SRC405_HRC91,pc,S9,2
TR04_SRC215_HRC92,pc,S9,2
TR04_SRC414_HRC92,pc,S9,1
TR04_SRC224_HRC93,pc,S9,3
TR04_SRC323_HRC93,pc,S9,3
TR04_SRC417_HRC93,pc,S9,3
TR04_SRC214_HRC94,pc,S9,1
TR04_SRC220_HRC94,pc,S9,2
TR04_SRC419_HRC94,pc,S9,1
TR04_SRC120_HRC95,pc,S9,3
TR04_SRC205_HRC95,pc,S9,4
TR04_SRC212_HRC95,pc,S9,3
TR04_SRC204_HRC96,pc,S9,1
TR04_SRC206_HRC96,pc,S9,2
TR04_SRC208_HRC96,pc,S9,3
TR06_SRC01_HRC01,pc,S9,5
TR06_SRC02_HRC01,pc,S9,5
TR06_SRC03_HRC02,pc,S9,1
TR06_SRC04_HRC02,pc,S9,2
TR06_SRC05_HRC03,pc,S9,2
TR06_SRC06_HRC03,pc,S9,1
TR06_SRC07_HRC04,pc,S9,4
TR06_SRC08_HRC04,pc,S9,4
TR06_SRC09_HRC14,pc,S9,3
TR06_SRC10_HRC16,pc,S9,2
TR06_SRC11_HRC12,pc,S9,4
TR06_SRC13_HRC13,pc,S9,3
TR06_SRC14_HRC17,pc,S9,4
TR06_SRC15_HRC12,pc,S9,4
TR06_SRC16_HRC17,pc,S9,2
TR06_SRC17_HRC13,pc,S9,3
TR06_SRC18_HRC15,pc,S9,2
TR06_SRC19_HRC18,pc,S9,5
TR06_SRC20_HRC18,pc,S9,2
TR06_SRC21_HRC15,pc,S9,1
TR06_SRC31_HRC14,pc,S9,5
TR06_SRC32_HRC16,pc,S9,1
VL04_SRC001_HRC01,pc,S9,5
VL04_SRC002_HRC01,pc,S9,5
VL04_SRC003_HRC02,pc,S9,1
VL04_SRC004_HRC02,pc,S9,1
VL04_SRC103_HRC251,pc,S9,3
VL04_SRC104_HRC274,pc,S9,3
VL04_SRC105_HRC259,pc,S9,2
VL04_SRC106_HRC252,pc,S9,3
VL04_SRC107_HRC257,pc,S9,1
VL04_SRC115_HRC267,pc,S9,1
VL04_SRC116_HRC270,pc,S9,2
VL04_SRC123_HRC271,pc,S9,1
VL04_SRC127_HRC273,pc,S9,2
VL04_SRC150_HRC269,pc,S9,2
VL04_SRC151_HRC258,pc,S9,2
VL04_SRC152_HRC271,pc,S9,3
VL04_SRC153_HRC268,pc,S9,2
VL04_SRC154_HRC277,pc,S9,2
VL04_SRC155_HRC259,pc,S9,1
VL04_SRC156_HRC276,pc,S9,2
VL04_SRC157_HRC262,pc,S9,3
VL04_SRC158_HRC252,pc,S9,3
VL04_SRC202_HRC251,pc,S9,4
VL04_SRC204_HRC256,pc,S9,4
VL04_SRC208_HRC265,pc,S9,2
VL04_SRC209_HRC268,pc,S9,2
VL04_SRC214_HRC250,pc,S9,3
VL04_SRC218_HRC257,pc,S9,3
VL04_SRC221_HRC272,pc,S9,1
VL04_SRC223_HRC260,pc,S9,2
VL04_SRC225_HRC255,pc,S9,2
VL04_SRC250_HRC272,pc,S9,1
VL04_SRC251_HRC277,pc,S9,2
VL04_SRC252_HRC254,pc,S9,2
VL04_SRC253_HRC276,pc,S9,2
VL04_SRC254_HRC255,pc,S9,2
VL04_SRC256_HRC253,pc,S9,2
VL04_SRC257_HRC261,pc,S9,1
VL04_SRC258_HRC258,pc,S9,3
VL04_SRC259_HRC260,pc,S9,2
VL04_SRC262_HRC264,pc,S9,1
VL04_SRC263_HRC263,pc,S9,3
VL04_SRC264_HRC269,pc,S9,2
VL04_SRC265_HRC266,pc,S9,1
VL04_SRC266_HRC275,pc,S9,2
VL04_SRC267_HRC270,pc,S9,2
VL04_SRC268_HRC267,pc,S9,2
VL04_SRC269_HRC261,pc,S9,1
VL04_SRC270_HRC273,pc,S9,1
VL04_SRC271_HRC275,pc,S9,2
VL04_SRC272_HRC263,pc,S9,2
VL04_SRC273_HRC274,pc,S9,3
VL04_SRC274_HRC264,pc,S9,1
VL04_SRC276_HRC250,pc,S9,2
VL04_SRC277_HRC256,pc,S9,2
VL04_SRC279_HRC266,pc,S9,2
VL04_SRC280_HRC253,pc,S9,3
VL04_SRC282_HRC262,pc,S9,2
VL04_SRC283_HRC265,pc,S9,3
VL04_SRC285_HRC254,pc,S9,2
VL13_SRC001_HRC01,pc,S9,5
VL13_SRC002_HRC02,pc,S9,1
VL13_SRC750_HRC03,pc,S9,3
VL13_SRC751_HRC04,pc,S9,2
VL13_SRC752_HRC05,pc,S9,5
VL13_SRC753_HRC06,pc,S9,4
VL13_SRC754_HRC07,pc,S9,3
VL13_SRC755_HRC08,pc,S9,4
VL13_SRC756_HRC09,pc,S9,5
VL13_SRC757_HRC10,pc,S9,4
VL13_SRC710_HRC11,pc,S9,4
VL13_SRC758_HRC12,pc,S9,3
VL13_SRC759_HRC13,pc,S9,3
VL13_SRC715_HRC14,pc,S9,1
VL13_SRC718_HRC15,pc,S9,2
TR04_SRC001_HRC01,mobile,S9,5
TR04_SRC002_HRC01,mobile,S9,5
TR04_SRC109_HRC01,mobile,S9,5
TR04_SRC003_HRC02,mobile,S9,3
TR04_SRC004_HRC02,mobile,S9,3
TR04_SRC218_HRC02,mobile,S9,1
TR04_SRC200_HRC03,mobile,S9,3
TR04_SRC203_HRC03,mobile,S9,3
TR04_SRC230_HRC03,mobile,S9,2
TR04_SRC103_HRC80,mobile,S9,4
TR04_SRC118_HRC80,mobile,S9,4
TR04_SRC226_HRC80,mobile,S9,4
TR04_SRC201_HRC81,mobile,S9,3
TR04_SRC216_HRC81,mobile,S9,3
TR04_SRC217_HRC81,mobile,S9,5
TR04_SRC227_HRC82,mobile,S9,2
TR04_SRC228_HRC82,mobile,S9,1
TR04_SRC408_HRC82,mobile,S9,1
TR04_SRC112_HRC83,mobile,S9,4
TR04_SRC321_HRC83,mobile,S9,4
TR04_SRC400_HRC83,mobile,S9,5
TR04_SRC222_HRC84,mobile,S9,4
TR04_SRC223_HRC84,mobile,S9,3
TR04_SRC315_HRC84,mobile,S9,3
TR04_SRC221_HRC85,mobile,S9,4
TR04_SRC225_HRC85,mobile,S9,5
TR04_SRC409_HRC85,mobile,S9,5
TR04_SRC213_HRC86,mobile,S9,5
TR04_SRC219_HRC86,mobile,S9,4
TR04_SRC318_HRC86,mobile,S9,5
TR04_SRC129_HRC87,mobile,S9,5
TR04_SRC209_HRC87,mobile,S9,5
TR04_SRC412_HRC87,mobile,S9,5
TR04_SRC104_HRC88,mobile,S9,4
TR04_SRC317_HRC88,mobile,S9,4
TR04_SRC325_HRC88,mobile,S9,5
TR04_SRC232_HRC89,mobile,S9,4
TR04_SRC308_HRC89,mobile,S9,4
TR04_SRC320_HRC89,mobile,S9,5
TR04_SRC229_HRC90,mobile,S9,4
TR04_SRC305_HRC90,mobile,S9,4
TR04_SRC416_HRC90,mobile,S9,5
TR04_SRC211_HRC91,mobile,S9,4
TR04_SRC231_HRC91,mobile,S9,4
TR04_SRC405_HRC91,mobile,S9,4
TR04_SRC108_HRC92,mobile,S9,4
TR04_SRC215_HRC92,mobile,S9,4
TR04_SRC414_HRC92,mobile,S9,4
TR04_SRC224_HRC93,mobile,S9,4
TR04_SRC323_HRC93,mobile,S9,4
TR04_SRC417_HRC93,mobile,S9,4
TR04_SRC214_HRC94,mobile,S9,4
TR04_SRC220_HRC94,mobile,S9,4
TR04_SRC419_HRC94,mobile,S9,4
TR04_SRC120_HRC95,mobile,S9,4
TR04_SRC205_HRC95,mobile,S9,5
TR04_SRC212_HRC95,mobile,S9,4
TR04_SRC204_HRC96,mobile,S9,3
TR04_SRC206_HRC96,mobile,S9,4
TR04_SRC208_HRC96,mobile,S9,5
TR06_SRC01_HRC01,mobile,S9,5
TR06_SRC02_HRC01,mobile,S9,5
TR06_SRC03_HRC02,mobile,S9,3
TR06_SRC04_HRC02,mobile,S9,3
TR06_SRC05_HRC03,mobile,S9,2
TR06_SRC06_HRC03,mobile,S9,3
TR06_SRC07_HRC04,mobile,S9,5
TR06_SRC08_HRC04,mobile,S9,5
TR06_SRC09_HRC14,mobile,S9,3
TR06_SRC10_HRC16,mobile,S9,2
TR06_SRC11_HRC12,mobile,S9,4
TR06_SRC13_HRC13,mobile,S9,4
TR06_SRC14_HRC17,mobile,S9,4
TR06_SRC15_HRC12,mobile,S9,5
TR06_SRC16_HRC17,mobile,S9,4
TR06_SRC17_HRC13,mobile,S9,4
TR06_SRC18_HRC15,mobile,S9,4
TR06_SRC19_HRC18,mobile,S9,3
TR06_SRC20_HRC18,mobile,S9,3
TR06_SRC21_HRC15,mobile,S9,3
TR06_SRC31_HRC14,mobile,S9,5
TR06_SRC32_HRC16,mobile,S9,3
TR04_SRC001_HRC01,pc,S10,5
TR04_SRC002_HRC01,pc,S10,4
TR04_SRC109_HRC01,pc,S10,5
TR04_SRC003_HRC02,pc,S10,1
TR04_SRC004_HRC02,pc,S10,2
TR04_SRC218_HRC02,pc,S10,1
TR04_SRC200_HRC03,pc,S10,2
TR04_SRC203_HRC03,pc,S10,2
TR04_SRC230_HRC03,pc,S10,1
TR04_SRC103_HRC80,pc,S10,4
TR04_SRC118_HRC80,pc,S10,3
TR04_SRC226_HRC80,pc,S10,3
TR04_SRC201_HRC81,pc,S10,3
TR04_SRC216_HRC81,pc,S10,3
TR04_SRC217_HRC81,pc,S10,4
TR04_SRC227_HRC82,pc,S10,1
TR04_SRC228_HRC82,pc,S10,1
TR04_SRC408_HRC82,pc,S10,1
TR04_SRC112_HRC83,pc,S10,4
TR04_SRC321_HRC83,pc,S10,5
TR04_SRC400_HRC83,pc,S10,5
TR04_SRC222_HRC84,pc,S10,1
TR04_SRC223_HRC84,pc,S10,2
TR04_SRC315_HRC84,pc,S10,3
TR04_SRC221_HRC85,pc,S10,3
TR04_SRC225_HRC85,pc,S10,4
TR04_SRC409_HRC85,pc,S10,3
TR04_SRC213_HRC86,pc,S10,5
TR04_SRC219_HRC86,pc,S10,5
TR04_SRC318_HRC86,pc,S10,5
TR04_SRC129_HRC87,pc,S10,5
TR04_SRC209_HRC87,pc,S10,5
TR04_SRC412_HRC87,pc,S10,3
TR04_SRC104_HRC88,pc,S10,3
TR04_SRC317_HRC88,pc,S10,3
TR04_SRC325_HRC88,pc,S10,4
TR04_SRC232_HRC89,pc,S10,3
TR04_SRC308_HRC89,pc,S10,3
TR04_SRC320_HRC89,pc,S10,3
TR04_SRC229_HRC90,pc,S10,4
TR04_SRC305_HRC90,pc,S10,4
TR04_SRC416_HRC90,pc,S10,3
TR04_SRC211_HRC91,pc,S10,3
TR04_SRC231_HRC91,pc,S10,3
TR04_SRC405_HRC91,pc,S10,3
TR04_SRC108_HRC92,pc,S10,3
TR04_SRC215_HRC92,pc,S10,3
TR04_SRC414_HRC92,pc,S10,3
TR04_SRC224_HRC93,pc,S10,3
TR04_SRC323_HRC93,pc,S10,3
TR04_SRC417_HRC93,pc,S10,4
TR04_SRC214_HRC94,pc,S10,3
TR04_SRC220_HRC94,pc,S10,3
TR04_SRC419_HRC94,pc,S10,3
TR04_SRC120_HRC95,pc,S10,3
TR04_SRC205_HRC95,pc,S10,4
TR04_SRC212_HRC95,pc,S10,3
TR04_SRC204_HRC96,pc,S10,3
TR04_SRC206_HRC96,pc,S10,3
TR04_SRC208_HRC96,pc,S10,3
TR06_SRC01_HRC01,pc,S10,5
TR06_SRC02_HRC01,pc,S10,5
TR06_SRC03_HRC02,pc,S10,1
TR06_SRC04_HRC02,pc,S10,2
TR06_SRC05_HRC03,pc,S10,1
TR06_SRC06_HRC03,pc,S10,1
TR06_SRC07_HRC04,pc,S10,4
TR06_SRC08_HRC04,pc,S10,4
TR06_SRC09_HRC14,pc,S10,4
TR06_SRC10_HRC16,pc,S10,2
TR06_SRC11_HRC12,pc,S10,4
TR06_SRC13_HRC13,pc,S10,2
TR06_SRC14_HRC17,pc,S10,4
TR06_SRC15_HRC12,pc,S10,4
TR06_SRC16_HRC17,pc,S10,4
TR06_SRC17_HRC13,pc,S10,2
TR06_SRC18_HRC15,pc,S10,1
TR06_SRC19_HRC18,pc,S10,3
TR06_SRC20_HRC18,pc,S10,2
TR06_SRC21_HRC15,pc,S10,1
TR06_SRC31_HRC14,pc,S10,5
TR06_SRC32_HRC16,pc,S10,3
VL04_SRC001_HRC01,pc,S10,5
VL04_SRC002_HRC01,pc,S10,5
VL04_SRC003_HRC02,pc,S10,1
VL04_SRC004_HRC02,pc,S10,1
VL04_SRC103_HRC251,pc,S10,4
VL04_SRC104_HRC274,pc,S10,3
VL04_SRC105_HRC259,pc,S10,3
VL04_SRC106_HRC252,pc,S10,3
VL04_SRC107_HRC257,pc,S10,3
VL04_SRC115_HRC267,pc,S10,2
VL04_SRC116_HRC270,pc,S10,2
VL04_SRC123_HRC271,pc,S10,1
VL04_SRC127_HRC273,pc,S10,1
VL04_SRC150_HRC269,pc,S10,2
VL04_SRC151_HRC258,pc,S10,3
VL04_SRC152_HRC271,pc,S10,1
VL04_SRC153_HRC268,pc,S10,2
VL04_SRC154_HRC277,pc,S10,1
VL04_SRC155_HRC259,pc,S10,3
VL04_SRC156_HRC276,pc,S10,2
VL04_SRC157_HRC262,pc,S10,4
VL04_SRC158_HRC252,pc,S10,3
VL04_SRC202_HRC251,pc,S10,4
VL04_SRC204_HRC256,pc,S10,4
VL04_SRC208_HRC265,pc,S10,3
VL04_SRC209_HRC268,pc,S10,2
VL04_SRC214_HRC250,pc,S10,4
VL04_SRC218_HRC257,pc,S10,4
VL04_SRC221_HRC272,pc,S10,1
VL04_SRC223_HRC260,pc,S10,3
VL04_SRC225_HRC255,pc,S10,3
VL04_SRC250_HRC272,pc,S10,1
VL04_SRC251_HRC277,pc,S10,2
VL04_SRC252_HRC254,pc,S10,3
VL04_SRC253_HRC276,pc,S10,2
VL04_SRC254_HRC255,pc,S10,3
VL04_SRC256_HRC253,pc,S10,3
VL04_SRC257_HRC261,pc,S10,2
VL04_SRC258_HRC258,pc,S10,3
VL04_SRC259_HRC260,pc,S10,3
VL04_SRC262_HRC264,pc,S10,3
VL04_SRC263_HRC263,pc,S10,4
VL04_SRC264_HRC269,pc,S10,2
VL04_SRC265_HRC266,pc,S10,2
VL04_SRC266_HRC275,pc,S10,3
VL04_SRC267_HRC270,pc,S10,2
VL04_SRC268_HRC267,pc,S10,2
VL04_SRC269_HRC261,pc,S10,2
VL04_SRC270_HRC273,pc,S10,1
VL04_SRC271_HRC275,pc,S10,3
VL04_SRC272_HRC263,pc,S10,3
VL04_SRC273_HRC274,pc,S10,4
VL04_SRC274_HRC264,pc,S10,2
VL04_SRC276_HRC250,pc,S10,3
VL04_SRC277_HRC256,pc,S10,4
VL04_SRC279_HRC266,pc,S10,2
VL04_SRC280_HRC253,pc,S10,4
VL04_SRC282_HRC262,pc,S10,3
VL04_SRC283_HRC265,pc,S10,2
VL04_SRC285_HRC254,pc,S10,3
VL13_SRC001_HRC01,pc,S10,3
VL13_SRC002_HRC02,pc,S10,1
VL13_SRC750_HRC03,pc,S10,3
VL13_SRC751_HRC04,pc,S10,2
VL13_SRC752_HRC05,pc,S10,4
VL13_SRC753_HRC06,pc,S10,3
VL13_SRC754_HRC07,pc,S10,1
VL13_SRC755_HRC08,pc,S10,4
VL13_SRC756_HRC09,pc,S10,2
VL13_SRC757_HRC10,pc,S10,2
VL13_SRC710_HRC11,pc,S10,4
VL13_SRC758_HRC12,pc,S10,2
VL13_SRC759_HRC13,pc,S10,2
VL13_SRC715_HRC14,pc,S10,1
VL13_SRC718_HRC15,pc,S10,1
TR04_SRC001_HRC01,mobile,S10,3
TR04_SRC002_HRC01,mobile,S10,5
TR04_SRC109_HRC01,mobile,S10,5
TR04_SRC003_HRC02,mobile,S10,3
TR04_SRC004_HRC02,mobile,S10,2
TR04_SRC218_HRC02,mobile,S10,1
TR04_SRC200_HRC03,mobile,S10,3
TR04_SRC203_HRC03,mobile,S10,2
TR04_SRC230_HRC03,mobile,S10,3
TR04_SRC103_HRC80,mobile,S10,3
TR04_SRC118_HRC80,mobile,S10,3
TR04_SRC226_HRC80,mobile,S10,3
TR04_SRC201_HRC81,mobile,S10,5
TR04_SRC216_HRC81,mobile,S10,4
TR04_SRC217_HRC81,mobile,S10,5
TR04_SRC227_HRC82,mobile,S10,4
TR04_SRC228_HRC82,mobile,S10,2
TR04_SRC408_HRC82,mobile,S10,2
TR04_SRC112_HRC83,mobile,S10,5
TR04_SRC321_HRC83,mobile,S10,4
TR04_SRC400_HRC83,mobile,S10,4
TR04_SRC222_HRC84,mobile,S10,2
TR04_SRC223_HRC84,mobile,S10,2
TR04_SRC315_HRC84,mobile,S10,2
TR04_SRC221_HRC85,mobile,S10,4
TR04_SRC225_HRC85,mobile,S10,5
TR04_SRC409_HRC85,mobile,S10,2
TR04_SRC213_HRC86,mobile,S10,5
TR04_SRC219_HRC86,mobile,S10,5
TR04_SRC318_HRC86,mobile,S10,5
TR04_SRC129_HRC87,mobile,S10,5
TR04_SRC209_HRC87,mobile,S10,5
TR04_SRC412_HRC87,mobile,S10,4
TR04_SRC104_HRC88,mobile,S10,4
TR04_SRC317_HRC88,mobile,S10,5
TR04_SRC325_HRC88,mobile,S10,5
TR04_SRC232_HRC89,mobile,S10,5
TR04_SRC308_HRC89,mobile,S10,4
TR04_SRC320_HRC89,mobile,S10,5
TR04_SRC229_HRC90,mobile,S10,5
TR04_SRC305_HRC90,mobile,S10,5
TR04_SRC416_HRC90,mobile,S10,4
TR04_SRC211_HRC91,mobile,S10,3
TR04_SRC231_HRC91,mobile,S10,4
TR04_SRC405_HRC91,mobile,S10,4
TR04_SRC108_HRC92,mobile,S10,4
TR04_SRC215_HRC92,mobile,S10,4
TR04_SRC414_HRC92,mobile,S10,4
TR04_SRC224_HRC93,mobile,S10,4
TR04_SRC323_HRC93,mobile,S10,3
TR04_SRC417_HRC93,mobile,S10,4
TR04_SRC214_HRC94,mobile,S10,4
TR04_SRC220_HRC94,mobile,S10,4
TR04_SRC419_HRC94,mobile,S10,3
TR04_SRC120_HRC95,mobile,S10,4
TR04_SRC205_HRC95,mobile,S10,4
TR04_SRC212_HRC95,mobile,S10,5
TR04_SRC204_HRC96,mobile,S10,3
TR04_SRC206_HRC96,mobile,S10,4
TR04_SRC208_HRC96,mobile,S10,3
TR06_SRC01_HRC01,mobile,S10,5
TR06_SRC02_HRC01,mobile,S10,5
TR06_SRC03_HRC02,mobile,S10,1
TR06_SRC04_HRC02,mobile,S10,3
TR06_SRC05_HRC03,mobile,S10,2
TR06_SRC06_HRC03,mobile,S10,3
TR06_SRC07_HRC04,mobile,S10,4
TR06_SRC08_HRC04,mobile,S10,5
TR06_SRC09_HRC14,mobile,S10,3
TR06_SRC10_HRC16,mobile,S10,4
TR06_SRC11_HRC12,mobile,S10,5
TR06_SRC13_HRC13,mobile,S10,3
TR06_SRC14_HRC17,mobile,S10,4
TR06_SRC15_HRC12,mobile,S10,5
TR06_SRC16_HRC17,mobile,S10,4
TR06_SRC17_HRC13,mobile,S10,4
TR06_SRC18_HRC15,mobile,S10,3
TR06_SRC19_HRC18,mobile,S10,4
TR06_SRC20_HRC18,mobile,S10,3
TR06_SRC21_HRC15,mobile,S10,4
TR06_SRC31_HRC14,mobile,S10,5
TR06_SRC32_HRC16,mobile,S10,4
TR04_SRC001_HRC01,pc,S11,5
TR04_SRC002_HRC01,pc,S11,4
TR04_SRC109_HRC01,pc,S11,4
TR04_SRC003_HRC02,pc,S11,2
TR04_SRC004_HRC02,pc,S11,3
TR04_SRC218_HRC02,pc,S11,1
TR04_SRC200_HRC03,pc,S11,3
TR04_SRC203_HRC03,pc,S11,3
TR04_SRC230_HRC03,pc,S11,3
TR04_SRC103_HRC80,pc,S11,4
TR04_SRC118_HRC80,pc,S11,4
TR04_SRC226_HRC80,pc,S11,3
TR04_SRC201_HRC81,pc,S11,4
TR04_SRC216_HRC81,pc,S11,3
TR04_SRC217_HRC81,pc,S11,5
TR04_SRC227_HRC82,pc,S11,2
TR04_SRC228_HRC82,pc,S11,2
TR04_SRC408_HRC82,pc,S11,1
TR04_SRC112_HRC83,pc,S11,4
TR04_SRC321_HRC83,pc,S11,5
TR04_SRC400_HRC83,pc,S11,5
TR04_SRC222_HRC84,pc,S11,3
TR04_SRC223_HRC84,pc,S11,4
TR04_SRC315_HRC84,pc,S11,3
TR04_SRC221_HRC85,pc,S11,3
TR04_SRC225_HRC85,pc,S11,5
TR04_SRC409_HRC85,pc,S11,4
TR04_SRC213_HRC86,pc,S11,4
TR04_SRC219_HRC86,pc,S11,4
TR04_SRC318_HRC86,pc,S11,5
TR04_SRC129_HRC87,pc,S11,4
TR04_SRC209_HRC87,pc,S11,5
TR04_SRC412_HRC87,pc,S11,4
TR04_SRC104_HRC88,pc,S11,4
TR04_SRC317_HRC88,pc,S11,3
TR04_SRC325_HRC88,pc,S11,5
TR04_SRC232_HRC89,pc,S11,4
TR04_SRC308_HRC89,pc,S11,4
TR04_SRC320_HRC89,pc,S11,3
TR04_SRC229_HRC90,pc,S11,5
TR04_SRC305_HRC90,pc,S11,4
TR04_SRC416_HRC90,pc,S11,4
TR04_SRC211_HRC91,pc,S11,4
TR04_SRC231_HRC91,pc,S11,4
TR04_SRC405_HRC91,pc,S11,4
TR04_SRC108_HRC92,pc,S11,3
TR04_SRC215_HRC92,pc,S11,4
TR04_SRC414_HRC92,pc,S11,4
TR04_SRC224_HRC93,pc,S11,5
TR04_SRC323_HRC93,pc,S11,4
TR04_SRC417_HRC93,pc,S11,4
TR04_SRC214_HRC94,pc,S11,4
TR04_SRC220_HRC94,pc,S11,3
TR04_SRC419_HRC94,pc,S11,3
TR04_SRC120_HRC95,pc,S11,5
TR04_SRC205_HRC95,pc,S11,4
TR04_SRC212_HRC95,pc,S11,4
TR04_SRC204_HRC96,pc,S11,3
TR04_SRC206_HRC96,pc,S11,4
TR04_SRC208_HRC96,pc,S11,4
TR06_SRC01_HRC01,pc,S11,5
TR06_SRC02_HRC01,pc,S11,5
TR06_SRC03_HRC02,pc,S11,2
TR06_SRC04_HRC02,pc,S11,2
TR06_SRC05_HRC03,pc,S11,1
TR06_SRC06_HRC03,pc,S11,2
TR06_SRC07_HRC04,pc,S11,4
TR06_SRC08_HRC04,pc,S11,4
TR06_SRC09_HRC14,pc,S11,3
TR06_SRC10_HRC16,pc,S11,2
TR06_SRC11_HRC12,pc,S11,4
TR06_SRC13_HRC13,pc,S11,3
TR06_SRC14_HRC17,pc,S11,4
TR06_SRC15_HRC12,pc,S11,5
TR06_SRC16_HRC17,pc,S11,4
TR06_SRC17_HRC13,pc,S11,4
TR06_SRC18_HRC15,pc,S11,3
TR06_SRC19_HRC18,pc,S11,3
TR06_SRC20_HRC18,pc,S11,3
TR06_SRC21_HRC15,pc,S11,2
TR06_SRC31_HRC14,pc,S11,4
TR06_SRC32_HRC16,pc,S11,3
VL04_SRC001_HRC01,pc,S11,5
VL04_SRC002_HRC01,pc,S11,5
VL04_SRC003_HRC02,pc,S11,1
VL04_SRC004_HRC02,pc,S11,1
VL04_SRC103_HRC251,pc,S11,4
VL04_SRC104_HRC274,pc,S11,1
VL04_SRC105_HRC259,pc,S11,2
VL04_SRC106_HRC252,pc,S11,2
VL04_SRC107_HRC257,pc,S11,2
VL04_SRC115_HRC267,pc,S11,1
VL04_SRC116_HRC270,pc,S11,4
VL04_SRC123_HRC271,pc,S11,2
VL04_SRC127_HRC273,pc,S11,2
VL04_SRC150_HRC269,pc,S11,3
VL04_SRC151_HRC258,pc,S11,2
VL04_SRC152_HRC271,pc,S11,3
VL04_SRC153_HRC268,pc,S11,3
VL04_SRC154_HRC277,pc,S11,2
VL04_SRC155_HRC259,pc,S11,1
VL04_SRC156_HRC276,pc,S11,2
VL04_SRC157_HRC262,pc,S11,4
VL04_SRC158_HRC252,pc,S11,3
VL04_SRC202_HRC251,pc,S11,4
VL04_SRC204_HRC256,pc,S11,4
VL04_SRC208_HRC265,pc,S11,4
VL04_SRC209_HRC268,pc,S11,3
VL04_SRC214_HRC250,pc,S11,2
VL04_SRC218_HRC257,pc,S11,5
VL04_SRC221_HRC272,pc,S11,2
VL04_SRC223_HRC260,pc,S11,1
VL04_SRC225_HRC255,pc,S11,2
VL04_SRC250_HRC272,pc,S11,1
VL04_SRC251_HRC277,pc,S11,2
VL04_SRC252_HRC254,pc,S11,2
VL04_SRC253_HRC276,pc,S11,2
